,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511
0,-0.059982646,-0.1416592,1.5854855,-0.039234105,-0.09743657,-0.3094617,-0.75805986,-0.08794093,-0.10837223,0.2776509,1.1115136,0.36034888,-0.2886445,0.0882694,-0.4769985,-0.43402973,0.33676785,-0.18234013,-0.09189269,0.38965675,-0.08747007,-0.34957224,-0.13788119,-0.2055453,-0.028799828,0.5237,-1.414707,-0.005580589,0.4381702,0.2551633,-0.28239995,-0.018502634,0.63551605,-0.020284818,-0.012982508,0.0087137725,0.11377157,-0.19269317,-1.0079505,0.09682047,0.09612048,-0.3424785,0.78941405,-0.1721474,0.2654096,0.1283178,0.16344608,0.37454048,0.2540183,-0.21888924,-0.11204566,-0.36565316,0.12861286,-0.5565274,0.2617187,-0.17439687,0.80132145,-0.003280152,0.67555726,-0.6340358,-0.29921198,0.1829493,-0.11589256,0.83973455,-0.6503501,-0.05872082,-0.11628481,-0.079712346,0.339835,-0.040972903,-0.32415068,0.3388792,0.07370719,0.26183295,-0.016050138,-0.033785235,0.4885043,0.13079911,1.0899478,0.6982577,-0.3531166,0.021986563,0.43301708,-0.31256086,-1.2306184,0.22831248,0.23078138,0.46308744,-0.05569251,0.52763295,0.38043585,0.49822563,-0.5469017,-0.16279711,-1.6384668,0.19293511,0.52175176,0.17663276,-0.46434045,0.17807207,-0.34540737,0.80985856,0.60331035,0.19660243,0.44142315,0.25951022,-0.19671199,-0.21882606,-0.29713103,-0.1571849,0.7691916,-0.674676,0.22680104,0.33013815,-0.38586992,-0.039462134,-0.285128,-0.46349323,-0.037461452,-1.1593167,0.25303006,0.1725699,-0.025307957,-0.3027684,0.082629055,-0.1292806,-0.13163662,-0.2824468,-0.32654178,0.6392538,-1.4491956,-0.114885196,-0.63782907,0.5960336,0.22402173,0.49285102,0.15290816,0.14533484,-0.30977607,-0.03671384,-0.33044994,-0.19067952,-0.36980283,0.4117698,0.07891115,0.41924998,-0.37307614,0.12079038,0.5852744,0.31096017,0.35438502,0.861529,0.32870477,-0.079494834,0.23702757,-0.37213063,-0.41976577,0.5667126,0.60700154,-0.034998894,-0.151772,-0.052495513,0.2770263,-0.10921948,0.2119534,-1.6696204,-0.78992903,0.118631735,-0.5601247,-0.04175605,0.490169,0.29116225,0.9055324,0.06470597,-0.34274828,-0.7269129,-0.4020867,-0.14457212,-0.22009924,-0.0006869284,0.10902784,0.35649353,-0.41533142,-0.11545833,-0.1459268,-0.13847968,0.45144933,-0.3344354,0.6146503,0.11854565,0.44459945,-0.5736779,0.1066035,-0.75391585,-0.009372778,-0.29717425,0.03385472,0.050210916,-0.50343007,0.39768654,-0.021612955,-0.5188107,-0.065741554,0.51181936,0.073503114,-0.72329473,-0.2753291,0.047670513,0.13933857,-0.55121154,-0.020691916,-0.44725007,0.23005638,-0.1730681,0.0027677426,-0.28574836,-0.04483565,0.516809,-0.16059425,-1.1583309,-0.20712161,0.033937156,0.5158093,0.28405595,0.77335286,0.037360616,-0.18262187,1.3226764,-0.5404466,0.0851018,0.04203591,0.8999493,0.32922873,-0.87653184,0.3884613,0.39636096,0.07987547,-1.3849983,0.44292942,-0.15166327,0.10101561,0.12461248,0.2717223,0.09529969,0.0024939782,0.3910403,0.86126184,-0.084503695,0.16795439,0.031009907,-2.6762798,-0.18336287,0.18201661,0.17515442,-0.3479005,0.62717277,0.093158096,-0.021383502,-0.386774,0.12103164,-0.53614795,-0.90299827,-0.48732936,-0.009382872,-0.07199127,0.24451685,-0.28304818,0.5006132,-0.4841987,-1.4282113,-0.61573327,0.17417654,-0.23956828,5.3440046,0.15654524,-0.16144745,0.09562808,-0.011878256,-0.40157056,-0.3874752,-0.6165612,-0.14346752,-0.07935166,0.029842816,0.3622726,0.26018256,0.82569736,-0.30065662,0.52972686,0.9520775,-0.15210006,0.057685584,-0.16092068,-0.104233,-0.07210863,-0.120364025,0.24803089,-0.08203448,-0.09009653,-0.2476049,0.7929535,0.018585276,-0.65105957,-0.075261876,1.1993759,0.16075474,-0.8277247,-0.03485646,0.055687763,0.35369146,-0.8683653,-0.49986583,-0.34344813,0.48597842,0.046466857,0.38041475,-0.07249573,-0.8032007,0.52352995,0.059718035,-0.009226088,-0.5195762,0.230044,-0.3326105,0.063555524,0.001981289,0.24846865,0.18728688,0.14498168,0.059081085,-0.45202768,-0.18854675,-0.0726388,0.5752659,-0.06520945,-0.014021436,-0.34543478,0.14964305,-0.106193215,0.111561045,-0.022807667,-0.78540134,0.35733238,0.32837063,-0.84032995,0.18162493,0.14501747,0.08320452,0.07394584,-0.5439923,-0.2123743,-0.31192946,0.13986132,0.16538897,0.61997944,-0.5155865,-0.06740702,0.18790919,-0.46394652,0.4926709,-0.029889977,0.23706956,0.47131813,-0.1750646,-0.054443855,0.11162914,0.035430305,0.0068689785,0.3881011,-0.14101239,-0.09425395,-0.39268625,-0.4793008,-0.76728594,-0.12022343,0.10956845,0.085446924,0.08272168,0.2673679,-0.37374118,0.17650883,0.16196716,0.2096894,-0.42361766,-0.19293664,0.32581797,0.5374969,-0.13512342,-0.120051086,0.45579433,0.18202414,0.19059181,-0.20079824,-0.16183111,-0.42704928,-0.29060847,0.2648242,-0.1620385,0.024630541,-0.10505439,-0.3265642,-0.10065696,0.024653904,-0.088717535,-0.3125823,-0.05802249,0.8086692,0.20863491,-0.19587404,-0.74764454,-0.15528618,-1.804923,-0.5514556,-0.23231776,0.041318126,-0.3421476,0.09753234,-0.044005677,-0.3105808,-0.13085616,0.2857238,0.46866664,0.19351462,0.12171495,0.06854537,0.07706764,0.35223472,0.7848823,0.52833253,-0.19575652,0.22020243,0.26865852,-0.23639074,0.3184799,0.61596227,0.16379838,-0.54695535,-0.12951545,0.36342353,0.12507454,-0.42448932,-1.5458419,0.060608655,-1.1842728,-0.32040513,0.28075975,0.50149906,0.4127115,-0.020631697,0.1418885,0.42881298,0.33671492,0.044229697,1.5254507,-0.6864003,-0.17689696,-0.037180763,0.07579581,-0.08014897,-0.25589752,-0.11961715,0.3597138,0.14313811,0.0063522034,-0.39856094,-1.475317,0.41528314,-0.23945555,-0.04666678,-0.15734497,-0.2485267,0.2678999,-0.027874012,0.016399287,-0.14096197,0.51972556,0.145442,-0.16002484,-0.80433637,-0.1705587,-0.44517922,0.10701328,-0.25777352,1.1408753,-0.14849909,-0.2557763,0.07757613,0.026845582,0.068419956,-0.36944988,-0.64228034,0.112406164,-0.11567134,-0.12865849,0.119283795,-0.010483738,0.46926457,-0.22435038,0.65537125,0.8425188,0.31209987,0.010535019,0.31568915,0.0021763984,0.18757918,-0.28498977,0.16361932,0.0036714748,0.23735262,0.16088913,0.551887,-0.4803304
1,0.05118863,-0.42123872,1.4149827,-0.06177221,0.03580535,-0.18843845,-0.6409955,-0.12539724,0.14231627,0.39236647,0.91523015,0.29677808,-0.35445696,0.11618583,-0.41880342,-0.47800887,0.32934344,-0.16367657,-0.10113619,0.37782288,-0.031002812,-0.4580848,-0.13556013,-0.23896852,-0.041970443,0.5306989,-1.2828071,0.19954243,0.39485255,0.15359038,-0.14848432,0.07651085,0.64850414,-0.10108779,0.12869394,0.1258977,0.04832673,-0.25817305,-1.0509996,0.19801503,0.020700239,-0.34299412,0.708614,-0.17327085,0.44901648,0.17605269,0.25221485,0.5236269,0.16461025,-0.27497557,0.040165916,-0.34744915,0.0016469201,-0.65460384,0.1770128,-0.11235638,0.7432147,0.12651387,0.72569644,-0.55177045,-0.25939763,0.06994581,-0.14151976,0.92286086,-0.7164302,0.03019502,-0.03961815,-0.13027683,0.28804755,-0.034460776,-0.4101277,0.31925416,-0.14220078,0.16412987,0.0061956607,-0.090810224,0.599399,0.07948233,1.003794,0.60880905,-0.34949064,-0.081655,0.37140337,-0.29485947,-1.1635365,0.23951124,0.15442152,0.36253357,-0.09509271,0.46483624,0.22159523,0.42557833,-0.433374,0.08334375,-1.5763474,0.32589656,0.58026505,0.22373454,-0.27268887,0.12124842,-0.28908116,0.8262116,0.73872375,0.22180885,0.4145724,0.19414538,-0.22077352,-0.10333705,-0.3310444,-0.14209421,0.8290774,-0.76159084,-0.0051253834,0.28219298,-0.5114132,-0.09367152,-0.17666231,-0.5421633,-0.052530013,-1.1672106,0.23771898,0.24370666,0.01672329,-0.32892966,-0.14433068,-0.14292681,-0.25860283,-0.18491557,-0.2822098,0.50348175,-1.6834764,-0.16790587,-0.7653096,0.6708361,0.1111172,0.6135003,0.2100704,0.17031041,-0.27541053,-0.08105801,-0.30563134,-0.2615807,-0.23351477,0.37258542,0.20753846,0.3793468,-0.35997334,0.020116236,0.668636,0.25187802,0.3247406,0.6398275,0.32959256,-0.20834506,0.065029174,-0.3522098,-0.5000015,0.646328,0.57072145,-0.008914585,-0.12337168,-0.15889058,0.20632553,-0.09399616,0.25620613,-1.8454539,-0.7500662,0.056240592,-0.5134426,-0.10920088,0.41269147,0.25932205,0.8037864,-0.0266959,-0.41091004,-0.65965056,-0.5494849,-0.089913525,-0.32693648,0.204403,0.16878515,0.45949256,-0.30663663,-0.026775692,-0.07840571,-0.31089425,0.30539092,-0.3480308,0.6361681,0.12687339,0.49287027,-0.55251193,0.08085156,-0.80730987,0.045429144,-0.19501272,-0.09107387,0.25318366,-0.3486771,0.38841102,0.014975987,-0.4043239,-0.06696011,0.42589974,0.08265742,-0.71146154,-0.3975911,0.15832737,0.10468371,-0.67857856,-0.005734313,-0.4512261,0.11766927,-0.22369462,0.06474519,-0.31247237,-0.010625737,0.5984492,-0.16265345,-1.2014607,-0.32995808,0.005299975,0.5146115,0.1740999,0.8216925,0.0035460715,-0.20969689,1.20468,-0.25262308,0.22019343,-0.020344635,0.7603425,0.17509508,-1.0422068,0.40952426,0.29429355,-0.07118809,-1.322684,0.23523748,-0.3173288,0.12072926,0.26835012,0.0679533,0.022866199,0.034025833,0.36525616,0.75900143,-0.08593483,0.115907036,0.050530452,-2.4069676,0.019625172,0.21635914,0.10472399,-0.3501839,0.59377027,0.0641108,-0.041982375,-0.41794378,0.015615856,-0.52935797,-0.67541534,-0.032333717,0.01518993,-0.03479424,0.23161957,-0.23233347,0.42330223,-0.45567852,-1.3377088,-0.7544079,0.29182345,-0.2635939,5.389168,0.1336765,-0.12561116,0.14952075,0.101894796,-0.6168655,-0.4011414,-0.65918714,-0.033260223,-0.08018132,-0.22117516,0.36148137,0.37130392,0.65085864,-0.25979978,0.3799178,0.8970039,-0.15322047,-0.013507485,0.003740381,-0.10456617,-0.06231151,-0.09220866,0.2561416,-0.1253243,-0.12853143,-0.26139653,0.82555586,0.16505013,-0.73934066,-0.062586226,1.1605408,0.121015675,-0.7240665,-0.046421506,-0.008742899,0.43516833,-0.8297864,-0.16754435,-0.2131859,0.1637907,0.12075082,0.2887902,-0.044138003,-0.48915637,0.3872403,0.008737716,0.03636962,-0.36033666,0.22086799,-0.19145636,-0.040494278,-0.069711916,0.328267,0.071805105,0.18353239,0.21328002,-0.39610264,-0.18163186,-0.22045591,0.401994,-0.086606234,-0.038619075,-0.5230768,0.21164134,-0.19617687,-0.09636116,0.04100301,-0.8801341,0.3968081,0.20179063,-0.8453877,0.10264167,0.123217136,0.095896944,-0.085298955,-0.5048498,-0.31272116,-0.22328337,0.23005444,0.29380846,0.5773107,-0.519768,-0.14364253,0.058335047,-0.34215963,0.5170858,0.10297468,0.2343256,0.41173285,-0.20628959,-0.06885845,0.2152948,-0.026819246,0.13829829,0.5277229,-0.0499689,-0.1918852,-0.44126472,-0.6054291,-0.6190368,-0.08201358,0.119484216,0.20498288,0.14049372,0.21197563,-0.31728536,0.24753451,0.16666716,0.21459243,-0.41345912,-0.41117752,0.5053209,0.28717113,-0.12255001,-0.17204171,0.50781953,0.06291593,0.0042254603,-0.11817433,-0.14142533,-0.6510066,-0.34543768,0.25471586,-0.15337321,0.063367635,0.062211394,-0.43034613,-0.15958184,-0.02302195,0.1122896,-0.12253371,-0.09737176,0.7456045,0.086736895,-0.25315386,-0.67345905,-0.07039992,-1.7674723,-0.59465533,-0.1462377,0.09298732,-0.31635904,0.15928923,0.026821148,-0.20196673,-0.10222977,0.35560715,0.4621265,0.014034815,0.18983579,0.05030678,0.092895985,0.36197448,0.9772498,0.41395915,-0.2629572,0.05617559,0.24233282,-0.27856272,0.19454812,0.7447538,0.10773592,-0.4661209,0.022931643,0.34421423,0.027048778,-0.31321394,-1.5776697,0.13123356,-1.3699692,-0.14876252,0.28614914,0.4157669,0.2184158,0.06400935,0.27475792,0.4710664,0.30842164,0.32731286,1.5061305,-0.60026824,-0.14578144,-0.071457915,0.04780665,-0.020547612,-0.02114821,-0.13230449,0.4022056,0.07577212,0.2136657,-0.4450493,-1.2861828,0.4980261,-0.06587794,-0.0028611734,-0.14498633,-0.30169076,0.20767361,-0.11271663,0.15840116,-0.045921467,0.34861973,0.18567288,-0.15008381,-0.78955805,-0.1629496,-0.21405107,0.17380464,-0.32025033,1.0811365,-0.30196851,-0.052043114,0.11292961,0.06172545,-0.044588223,-0.3437292,-0.6492506,0.19001475,-0.18631178,-0.30010968,0.1868342,0.03722982,0.39064842,-0.17431852,0.5682609,0.7938165,0.15112379,0.17151955,0.35007608,-0.066102214,0.12930839,-0.3547318,0.16014764,0.2739691,0.24108845,0.14177045,0.63822407,-0.4474344
2,0.1287409,-0.14242472,1.5249662,-0.06939483,0.06148975,-0.060594372,-0.6438595,-0.0026924023,0.03944825,0.26279604,1.0315003,0.33471754,-0.30545643,0.4164002,-0.5088473,-0.3276264,0.3365664,-0.16698733,-0.15835273,0.14554675,-0.10051717,-0.40891418,-0.11854075,-0.22388875,-0.04383975,0.6005838,-1.2715211,0.23484743,0.60197866,0.1608839,-0.07472554,-0.15450816,0.71349466,-0.16982001,0.06110367,0.14724709,0.11633676,-0.30047584,-0.84938574,0.0017671899,-0.006207831,-0.31232873,0.7581823,-0.24813616,0.26071692,0.14291666,0.34009117,0.50178427,0.20408915,-0.2502811,-0.07035453,-0.36728787,0.038555615,-0.6365607,0.27708715,-0.20304957,0.7533412,0.06888923,0.62459207,-0.57459724,-0.30010873,0.121229894,-0.20494011,0.8120794,-0.80318916,-0.013081537,-0.22868264,-0.25984192,0.3162558,-0.099454366,-0.31850344,0.30606556,-0.025774624,0.30245763,-0.07604603,-0.1298626,0.31924668,0.13789967,1.1140269,0.60474366,-0.26921982,-0.16392007,0.3062927,-0.45693246,-1.2232274,0.24396189,0.21485117,0.4833947,-0.21559322,0.64166105,0.45673817,0.50151086,-0.51761234,0.1863732,-1.5082386,0.28211612,0.32828647,0.17008433,-0.28071082,0.1626496,-0.51897085,0.79335374,0.5982707,0.21757421,0.40927345,0.26150596,-0.20109117,-0.05850608,-0.20328225,-0.034770843,0.76863605,-0.58359265,-0.0688187,0.26398268,-0.6300135,-0.015561368,-0.22966973,-0.5565473,-0.0526343,-1.1896247,0.1874615,0.25103122,0.036612343,-0.3224055,0.085688636,0.0016548496,-0.08557655,-0.16769157,-0.35764164,0.5181731,-1.4840899,-0.19333476,-0.65483284,0.56824124,0.2062709,0.59247255,0.1632706,0.22145373,-0.26954085,0.020570029,-0.3558249,-0.20012435,-0.2288279,0.28755507,0.15524453,0.40684378,-0.25262713,0.1055123,0.74878806,0.32281125,0.34378424,0.664433,0.3759048,-0.011200303,0.23863389,-0.33726907,-0.439512,0.5331899,0.48432606,-0.0025662994,-0.11800371,-0.1856409,0.14245108,-0.021751571,0.059715487,-1.551012,-0.8330447,-0.0007076692,-0.46489304,-0.13801244,0.37829348,0.17215237,0.8152384,0.0012661689,-0.27749664,-0.60490215,-0.33051693,-0.09351395,0.06686255,-0.1907781,0.121958055,0.30758175,-0.3572718,-0.12134169,-0.11149067,-0.24179521,0.150814,-0.21600895,0.53564316,0.19577146,0.76399475,-0.5358246,0.105498195,-0.6126029,-0.010722499,-0.22209215,0.17739226,0.10623874,-0.43648273,0.44065028,-0.08600078,-0.48664534,-0.04270384,0.56250566,0.13311346,-0.69099355,-0.3957813,-0.08632911,-0.012083228,-0.59314376,-0.0049550263,-0.45070055,0.20646815,-0.24128067,0.15091416,-0.2384978,-0.04070667,0.4919461,-0.16757055,-0.8978304,-0.33709204,0.007141031,0.40543693,0.23522623,0.6030201,0.026195783,-0.26758552,1.0660095,-0.31732923,0.19271585,-0.106739424,0.6910123,0.1156905,-0.86127126,0.27028996,0.09450781,0.010130401,-1.5358868,0.32537457,-0.29513738,0.11505885,-0.030334707,0.14921108,-0.0701908,0.20215374,0.33071393,0.7593485,-0.2024153,0.041072726,0.056754082,-2.7468352,0.002694769,0.16843511,0.11990064,-0.31089848,0.58884674,0.104053274,-0.0029547894,-0.49960542,0.17179751,-0.46952924,-0.6187463,-0.35518694,0.07472175,-0.0062460285,0.1331605,-0.22537774,0.4223452,-0.4178215,-1.3361714,-0.43306658,0.29768103,-0.044409253,5.466399,0.14381602,-0.23205574,0.10957954,0.19313778,-0.62553346,-0.35174844,-0.62520784,-0.16380563,-0.12710026,-0.06281486,0.3124722,0.20484042,0.69638383,-0.2626278,0.30945456,0.77007294,-0.11873963,0.038056128,-0.106910035,-0.12796597,0.06935878,-0.21630047,0.3309624,-0.055812962,-0.097586304,-0.29773867,0.7392643,0.09165607,-0.7925023,-0.29515088,1.2064271,0.062680714,-0.6156217,-0.07412538,0.04259692,0.42479837,-0.7478492,-0.15668623,-0.37114882,0.42464924,0.027343241,0.20037153,0.018744294,-0.584675,0.36833426,-0.013249764,-0.037193857,-0.28838232,0.20303161,-0.2546621,-0.03416635,0.09527749,0.13158865,0.0948606,0.13046908,-0.036408085,-0.5089032,-0.32378054,-0.047184013,0.4310341,-0.008095065,-0.09344472,-0.46282393,0.049632426,-0.083418675,0.039250493,-0.010713328,-0.6474055,0.39055827,0.18077324,-0.7977021,0.08649004,-0.014895614,0.010791587,-0.038132697,-0.42875743,-0.19157341,-0.3157475,0.17465782,0.3345262,0.79833335,-0.4427876,-0.15572299,0.26415893,-0.3831242,0.4762399,-0.004775999,0.14238335,0.31776083,-0.15785591,-0.15412366,0.26420623,0.07188729,0.022126144,0.31700072,-0.15091741,-0.18288118,-0.4328495,-0.24424003,-0.83810294,-0.26569647,0.113404684,0.2617889,0.14630042,0.15845312,-0.13467664,0.26411813,0.26416448,0.11439919,-0.44413427,-0.37214065,0.44755852,0.3841732,-0.23053916,-0.26646972,0.504069,0.008950946,0.013773749,-0.13378815,-0.0964454,-0.45980412,-0.38310385,0.25092617,-0.16868445,0.05596763,-0.048642248,-0.37793338,-0.13858697,0.27389205,-0.020415336,-0.11200431,-0.016823806,0.83350116,0.023933318,-0.20605905,-0.69059527,-0.078129314,-1.8836203,-0.636423,-0.1001613,0.055817053,-0.32324153,0.14445686,-0.086959824,-0.20035818,-0.1322074,0.14200819,0.36734527,0.22844797,0.14960061,0.07013458,0.0852138,0.5432863,0.93912464,0.40072846,-0.16148916,0.06715706,0.21919683,-0.19550672,0.3887484,0.44866613,0.06738277,-0.48631093,0.021548197,0.3040571,0.1976464,-0.3495257,-1.4744126,-0.052297108,-1.1719031,-0.072753504,0.2925281,0.4173746,0.121597216,0.15974058,0.13962704,0.49235588,0.32322705,0.277947,1.3612823,-0.51980376,-0.19083168,0.01593065,0.14605579,-0.22043243,-0.22234437,-0.2753849,0.26820576,0.087475985,0.042696565,-0.30629253,-1.3727291,0.60533714,-0.09595669,-0.124441124,-0.16045186,-0.23128887,0.25080436,-0.0058185216,0.10916641,-0.04932928,0.3230483,0.31099552,-0.13037491,-0.47640425,-0.14819528,-0.092674956,0.20603083,-0.33808953,1.1896431,-0.2062379,0.22603577,0.104103506,0.054261185,-0.050638318,-0.36979955,-0.6718315,0.09866196,-0.21244186,-0.23246652,0.16023156,0.01792875,0.43654853,-0.08563541,0.6518804,0.6318417,0.30400357,-0.09014373,0.3242349,-0.040349208,0.20023727,-0.38226596,0.16422299,0.18641013,0.1274535,0.05111642,0.5219294,-0.39211792
